"Entrez","ENSG","trt","untrt","baseMean","log2FoldChange","pvalue","padj","Symbol"
"222235","ENSG00000161040",6.559,6.841,6.7,-0.031,0.8764,0.9636,"FBXL13"
"23401","ENSG00000181274",7.514,7.409,7.462,-0.04,0.8762,0.9636,"FRAT2"
"285463","ENSG00000280927",7.16,7.226,7.193,-0.15,0.8765,0.9636,"CTBP1-AS"
"3770","ENSG00000182324",6.993,6.893,6.943,-0.091,0.8761,0.9636,"KCNJ14"
"54496","ENSG00000132600",9.565,9.3,9.432,0.085,0.8767,0.9637,"PRMT7"
"63929","ENSG00000196236",8.899,8.821,8.86,-0.111,0.8766,0.9637,"XPNPEP3"
"84627","ENSG00000225614",9.774,9.745,9.759,-0.048,0.8769,0.9638,"ZNF469"
"693230","ENSG00000208018",6.204,6.321,6.262,-0.02,0.8769,0.9638,"MIR645"
"4321","ENSG00000262406",6.314,6.381,6.347,0.077,0.8771,0.9639,"MMP12"
"54916","ENSG00000070269",9.132,9.29,9.211,-0.099,0.8771,0.9639,"TMEM260"
"5144","ENSG00000113448",8.92,8.604,8.762,0.015,0.8785,0.9641,"PDE4D"
"3481","ENSG00000167244",12.889,12.454,12.671,-0.041,0.8784,0.9641,"IGF2"
"80017","ENSG00000133943",8.98,9.691,9.336,-0.025,0.8779,0.9641,"DGLUCY"
"6133","ENSG00000163682",11.668,11.618,11.643,-0.114,0.8786,0.9641,"RPL9"
"3840","ENSG00000186432",10.854,11.038,10.946,0.023,0.8779,0.9641,"KPNA4"
"27340","ENSG00000120800",10.111,9.63,9.87,-0.015,0.8778,0.9641,"UTP20"
"101927528","ENSG00000229563",6.816,6.781,6.799,-0.032,0.8777,0.9641,"LINC01204"
"51230","ENSG00000025293",10.662,10.69,10.676,0.023,0.8782,0.9641,"PHF20"
"5704","ENSG00000013275",10.158,9.973,10.065,0.022,0.8788,0.9641,"PSMC4"
"728833","ENSG00000215784",6.507,6.727,6.617,0.013,0.8775,0.9641,"FAM72D"
"100507175","ENSG00000203585",6.251,6.286,6.268,0.043,0.8787,0.9641,"LINC02408"
"22944","ENSG00000151657",8.441,8.383,8.412,0.093,0.8777,0.9641,"KIN"
"79042","ENSG00000170892",9.734,9.586,9.66,0.036,0.8773,0.9641,"TSEN34"
"8879","ENSG00000166224",9.8,9.853,9.826,0.083,0.8776,0.9641,"SGPL1"
"401588","ENSG00000230844",7.16,7.197,7.178,0.066,0.8775,0.9641,"ZNF674-AS1"
"57610","ENSG00000141084",9.369,9.391,9.38,0.159,0.8774,0.9641,"RANBP10"
"3912","ENSG00000091136",15.271,14.457,14.864,-0.085,0.8797,0.9644,"LAMB1"
"286749","ENSG00000068781",8.046,7.585,7.815,0.044,0.8797,0.9644,"STON1-GTF2A1L"
"4651","ENSG00000145555",12.976,12.826,12.901,-0.033,0.8793,0.9644,"MYO10"
"59286","ENSG00000198258",10.478,10.239,10.359,-0.046,0.8795,0.9644,"UBL5"
"10211","ENSG00000137312",11.838,11.632,11.735,-0.187,0.8791,0.9644,"FLOT1"
"84620","ENSG00000144057",6.419,6.449,6.434,0.089,0.8796,0.9644,"ST6GAL2"
"51324","ENSG00000090487",11.051,10.954,11.003,0.136,0.8792,0.9644,"SPG21"
"100874100","ENSG00000227646",6.273,6.202,6.238,0.073,0.8797,0.9644,"STEAP2-AS1"
"81629","ENSG00000162526",7.056,7.232,7.144,0.041,0.8799,0.9645,"TSSK3"
"150248","ENSG00000169314",6.828,6.943,6.886,-0.017,0.88,0.9646,"C22orf15"
"107984921","ENSG00000226029",7.04,7.144,7.092,0.068,0.8801,0.9646,"LINC01772"
"158314","ENSG00000225511",6.897,7.127,7.012,-0.066,0.8806,0.9647,"LINC00475"
"6301","ENSG00000031698",11.27,11.755,11.513,0.118,0.8804,0.9647,"SARS"
"30815","ENSG00000160408",11.997,11.536,11.767,-0.032,0.8805,0.9647,"ST6GALNAC6"
"282973","ENSG00000188385",6.584,6.845,6.714,-0.139,0.8803,0.9647,"JAKMIP3"
"9882","ENSG00000136111",9.884,9.447,9.665,0.094,0.8811,0.9648,"TBC1D4"
"285601","ENSG00000178015",7.164,6.56,6.862,-0.029,0.881,0.9648,"GPR150"
"338811","ENSG00000198673",6.98,6.838,6.909,-0.02,0.881,0.9648,"FAM19A2"
"4267","ENSG00000002586",13.064,13.003,13.033,-0.067,0.881,0.9648,"CD99"
"51283","ENSG00000103429",10.44,10.37,10.405,-0.095,0.8811,0.9648,"BFAR"
"9807","ENSG00000176095",10.61,10.542,10.576,-0.031,0.8811,0.9648,"IP6K1"
"163782","ENSG00000132854",6.329,6.628,6.479,0.026,0.8813,0.9649,"KANK4"
"8624","ENSG00000183527",8.671,8.736,8.703,-0.059,0.8813,0.9649,"PSMG1"
"4926","ENSG00000137497",12.806,13.071,12.938,-0.044,0.8815,0.965,"NUMA1"
"6302","ENSG00000135452",9.35,9.326,9.338,-0.017,0.8816,0.9651,"TSPAN31"
"844","ENSG00000143318",6.529,6.426,6.477,-0.016,0.8817,0.9651,"CASQ1"
"55508","ENSG00000175782",9.5,9.267,9.383,-0.036,0.8817,0.9651,"SLC35E3"
"257397","ENSG00000157625",9.448,9.61,9.529,-0.055,0.8819,0.9652,"TAB3"
"4535","ENSG00000198888",15.023,14.795,14.909,-0.124,0.8821,0.9654,"MT-ND1"
"65094","ENSG00000081692",8.456,8.759,8.608,0.027,0.8822,0.9655,"JMJD4"
"135112","ENSG00000111912",10.708,10.305,10.507,-0.019,0.8826,0.9656,"NCOA7"
"10576","ENSG00000166226",10.826,10.664,10.745,0.102,0.8824,0.9656,"CCT2"
"5318","ENSG00000057294",6.828,6.678,6.753,-0.024,0.8826,0.9656,"PKP2"
"58473","ENSG00000021300",6.755,6.859,6.807,-0.244,0.8826,0.9656,"PLEKHB1"
"2053","ENSG00000120915",7.127,7.33,7.228,-0.021,0.8829,0.9658,"EPHX2"
"105375839","ENSG00000260955",6.196,6.357,6.276,-0.046,0.8829,0.9658,"AC100821.2"
"27124","ENSG00000185133",6.37,6.544,6.457,0.055,0.883,0.9658,"INPP5J"
"92949","ENSG00000178031",10.007,10.875,10.441,0.016,0.886,0.9659,"ADAMTSL1"
"399665","ENSG00000167106",9.558,10.402,9.98,0.016,0.8836,0.9659,"FAM102A"
"219790","ENSG00000182010",7.353,8.265,7.809,-0.029,0.8858,0.9659,"RTKN2"
"348","ENSG00000130203",11.044,11.279,11.161,0.022,0.8847,0.9659,"APOE"
"222658","ENSG00000112078",11.547,11.005,11.276,-0.016,0.8848,0.9659,"KCTD20"
"3292","ENSG00000108786",8.09,8.165,8.127,0.03,0.8846,0.9659,"HSD17B1"
"27031","ENSG00000113971",9.885,9.865,9.875,0.034,0.885,0.9659,"NPHP3"
"374864","ENSG00000166960",6.421,6.653,6.537,0.025,0.8846,0.9659,"CCDC178"
"10058","ENSG00000115657",8.969,9.025,8.997,0.021,0.8843,0.9659,"ABCB6"
"144717","ENSG00000198324",9.033,8.747,8.89,0.041,0.8853,0.9659,"PHETA1"
"353497","ENSG00000130997",7.263,7.351,7.307,0.021,0.8833,0.9659,"POLN"
"1349","ENSG00000131174",9.851,10.026,9.938,0.029,0.8852,0.9659,"COX7B"
"64777","ENSG00000145916",9.109,9.322,9.215,-0.108,0.8837,0.9659,"RMND5B"
"5770","ENSG00000196396",9.925,9.829,9.877,-0.022,0.8837,0.9659,"PTPN1"
"10942","ENSG00000007038",6.293,6.333,6.313,-0.024,0.884,0.9659,"PRSS21"
"100272228","ENSG00000235703",7.398,7.425,7.412,0.024,0.886,0.9659,"LINC00894"
"54475","ENSG00000073536",8.688,8.977,8.832,-0.019,0.8859,0.9659,"NLE1"
"102724596","ENSG00000248714",6.233,6.44,6.336,-0.047,0.8842,0.9659,"AC091180.2"
"64112","ENSG00000165943",9.021,8.733,8.877,0.02,0.8858,0.9659,"MOAP1"
"84874","ENSG00000144026",8.535,8.798,8.667,-0.056,0.8854,0.9659,"ZNF514"
"9489","ENSG00000087157",9.787,9.637,9.712,-0.089,0.8847,0.9659,"PGS1"
"6539","ENSG00000111181",6.454,6.493,6.473,0.126,0.8845,0.9659,"SLC6A12"
"54707","ENSG00000142751",9.638,9.496,9.567,0.056,0.8858,0.9659,"GPN2"
"8874","ENSG00000102606",10.678,10.53,10.604,0.012,0.8844,0.9659,"ARHGEF7"
"414918","ENSG00000205593",7.944,7.963,7.954,0.026,0.8853,0.9659,"DENND6B"
"51075","ENSG00000213593",10.173,10,10.086,-0.063,0.8846,0.9659,"TMX2"
"79940","ENSG00000233237",7.07,6.957,7.013,-0.022,0.8845,0.9659,"LINC00472"
"729978","ENSG00000234719",7.474,7.488,7.481,0.07,0.886,0.9659,"NPIPB2"
"147670","ENSG00000268182",6.433,6.469,6.451,-0.113,0.8855,0.9659,"SMIM17"
"148213","ENSG00000196172",7.14,7.21,7.175,0.067,0.8848,0.9659,"ZNF681"
"143630","ENSG00000175518",6.722,6.688,6.705,-0.136,0.8836,0.9659,"UBQLNL"
"91227","ENSG00000100121",6.486,6.39,6.438,-0.061,0.8832,0.9659,"GGTLC2"
"4488","ENSG00000120149",7.722,8.26,7.991,-0.018,0.8863,0.9661,"MSX2"
"11161","ENSG00000133935",8.859,9.001,8.93,0.123,0.8863,0.9661,"ERG28"
"101928725","ENSG00000245975",6.851,6.852,6.851,-0.02,0.8862,0.9661,"AC090515.2"
"105372840","ENSG00000233922",6.563,6.683,6.623,-0.046,0.8863,0.9661,"LINC01694"
"112939","ENSG00000160877",10.309,10.173,10.241,-0.069,0.8865,0.9662,"NACC1"
"27327","ENSG00000090905",11.591,11.55,11.57,0.157,0.8866,0.9662,"TNRC6A"
"283237","ENSG00000162222",8.959,8.876,8.917,0.175,0.8866,0.9662,"TTC9C"
"110384692","ENSG00000244731",9.674,10.083,9.879,-0.022,0.887,0.9663,"C4A"
"8013","ENSG00000119508",8.866,7.619,8.243,-0.028,0.8868,0.9663,"NR4A3"
"751071","ENSG00000214756",7.407,7.475,7.441,0.014,0.887,0.9663,"CSKMT"
"50808","ENSG00000147853",11.368,11.309,11.339,0.098,0.8871,0.9663,"AK3"
"3824","ENSG00000134539",7.576,7.489,7.532,0.075,0.8873,0.9663,"KLRD1"
"101927895","ENSG00000230424",6.93,6.812,6.871,-0.088,0.887,0.9663,"AL035413.1"
"54627","ENSG00000212916",7.153,7.146,7.15,-0.089,0.887,0.9663,"MAP10"
"100996583","ENSG00000228037",6.319,6.286,6.302,-0.097,0.8871,0.9663,"AL139246.3"
"55755","ENSG00000136861",10.672,10.955,10.814,-0.023,0.8875,0.9664,"CDK5RAP2"
"57217","ENSG00000068724",10.116,10.201,10.158,0.022,0.8874,0.9664,"TTC7A"
"55379","ENSG00000108829",11.274,10.815,11.045,-0.035,0.8876,0.9665,"LRRC59"
"5566","ENSG00000072062",10.711,10.8,10.755,-0.063,0.8877,0.9666,"PRKACA"
"1004","ENSG00000113361",10.441,11.557,10.999,0.127,0.888,0.9667,"CDH6"
"81031","ENSG00000197496",11.338,10.882,11.11,0.033,0.888,0.9667,"SLC2A10"
"114991","ENSG00000157657",9.33,9.836,9.583,0.085,0.8884,0.9667,"ZNF618"
"199964","ENSG00000143001",6.554,6.293,6.423,0.031,0.8886,0.9667,"TMEM61"
"10635","ENSG00000111247",6.878,7.039,6.959,-0.077,0.8878,0.9667,"RAD51AP1"
"334","ENSG00000084234",14.686,14.6,14.643,-0.111,0.8883,0.9667,"APLP2"
"5824","ENSG00000162735",10.901,10.831,10.866,-0.169,0.8883,0.9667,"PEX19"
"11232","ENSG00000256525",7.871,7.859,7.865,0.107,0.8886,0.9667,"POLG2"
"267002","ENSG00000185220",7.361,7.551,7.456,0.059,0.8887,0.9668,"PGBD2"
"103910","ENSG00000118680",12.75,12.253,12.502,-0.011,0.8897,0.9669,"MYL12B"
"5915","ENSG00000077092",8.449,8.78,8.614,-0.019,0.8895,0.9669,"RARB"
"6092","ENSG00000185008",7.281,7.53,7.405,0.018,0.8896,0.9669,"ROBO2"
"8045","ENSG00000099849",7.417,6.995,7.206,-0.018,0.8892,0.9669,"RASSF7"
"9775","ENSG00000141543",10.27,10.091,10.181,-0.02,0.8894,0.9669,"EIF4A3"
"83607","ENSG00000144233",9.723,9.421,9.572,0.019,0.889,0.9669,"AMMECR1L"
"84513","ENSG00000147535",9.243,9.342,9.293,-0.048,0.8892,0.9669,"PLPP5"
"23005","ENSG00000137802",9.797,9.599,9.698,0.103,0.8898,0.9669,"MAPKBP1"
"23001","ENSG00000163625",11.364,11.166,11.265,-0.015,0.8896,0.9669,"WDFY3"
"255374","ENSG00000214309",6.935,7.022,6.979,0.024,0.8895,0.9669,"MBLAC1"
"26834","ENSG00000202538",6.16,6.255,6.207,-0.056,0.8896,0.9669,"RNU4-2"
"57232","ENSG00000221994",6.79,7.195,6.992,0.026,0.8899,0.967,"ZNF630"
"220","ENSG00000184254",9.912,11.005,10.459,0.02,0.8916,0.9672,"ALDH1A3"
"407977","ENSG00000248871",6.534,6.652,6.593,0.018,0.8914,0.9672,"TNFSF12-TNFSF13"
"100861540","ENSG00000282301",6.815,6.654,6.735,-0.022,0.892,0.9672,"CYP3A7-CYP3A51P"
"284021","ENSG00000271605",7.184,7.409,7.296,-0.029,0.8904,0.9672,"MILR1"
"100101467","ENSG00000186814",9.126,9.356,9.241,0.064,0.8908,0.9672,"ZSCAN30"
"84457","ENSG00000165443",6.465,6.233,6.349,-0.023,0.8903,0.9672,"PHYHIPL"
"4594","ENSG00000146085",10.177,9.96,10.068,0.027,0.8907,0.9672,"MUT"
"64787","ENSG00000177106",9.994,10.326,10.16,0.014,0.8911,0.9672,"EPS8L2"
"10885","ENSG00000065183",9.363,9.301,9.332,0.031,0.8902,0.9672,"WDR3"
"57556","ENSG00000092421",7.322,7.237,7.279,0.02,0.8907,0.9672,"SEMA6A"
"60626","ENSG00000177963",11.027,10.961,10.994,-0.027,0.8914,0.9672,"RIC8A"
"55152","ENSG00000178149",9.044,9.174,9.109,0.014,0.8903,0.9672,"DALRD3"
"100506881","ENSG00000236753",7.212,7.234,7.223,0.024,0.8912,0.9672,"MKLN1-AS"
"7059","ENSG00000169231",10.348,10.557,10.452,0.035,0.8905,0.9672,"THBS3"
"134957","ENSG00000164506",10.986,10.707,10.846,-0.038,0.8911,0.9672,"STXBP5"
"124093","ENSG00000162004",7.257,7.121,7.189,-0.073,0.8908,0.9672,"CCDC78"
"9695","ENSG00000134109",10.524,10.276,10.4,-0.03,0.892,0.9672,"EDEM1"
"25900","ENSG00000010295",10.305,10.346,10.325,0.059,0.8916,0.9672,"IFFO1"
"81577","ENSG00000141098",8.655,8.762,8.709,0.1,0.8917,0.9672,"GFOD2"
"26102","ENSG00000262075",6.682,6.765,6.723,0.053,0.8916,0.9672,"DKFZP434A062"
"127003","ENSG00000179902",6.235,6.285,6.26,-0.066,0.8911,0.9672,"C1orf194"
"23080","ENSG00000105778",9.901,9.85,9.875,0.058,0.8908,0.9672,"AVL9"
"79048","ENSG00000187742",9.525,9.578,9.551,-0.079,0.8912,0.9672,"SECISBP2"
"140467","ENSG00000198816",10.463,10.473,10.468,0.083,0.8916,0.9672,"ZNF358"
"10367","ENSG00000107745",10.764,10.815,10.789,-0.099,0.8914,0.9672,"MICU1"
"63901","ENSG00000166801",9.926,9.892,9.909,0.013,0.8922,0.9674,"FAM111A"
"6389","ENSG00000073578",11.166,11.158,11.162,-0.118,0.8923,0.9674,"SDHA"
"55148","ENSG00000012963",9.611,9.659,9.635,-0.408,0.8924,0.9674,"UBR7"
"481","ENSG00000143153",8.748,8.336,8.542,-0.029,0.8927,0.9675,"ATP1B1"
"10512","ENSG00000075223",11.484,11.726,11.605,0.029,0.8928,0.9675,"SEMA3C"
"84281","ENSG00000187699",7.437,7.599,7.518,0.046,0.8929,0.9675,"C2orf88"
"11262","ENSG00000079263",6.525,6.562,6.544,0.028,0.8927,0.9675,"SP140"
"89801","ENSG00000049769",7.6,7.68,7.64,0.02,0.8928,0.9675,"PPP1R3F"
"284207","ENSG00000176845",9.986,10.495,10.241,0.032,0.8931,0.9677,"METRNL"
"6628","ENSG00000125835",10.008,9.641,9.824,-0.07,0.8933,0.9678,"SNRPB"
"56265","ENSG00000088882",7.247,7.555,7.401,-0.057,0.8935,0.9679,"CPXM1"
"100628315","ENSG00000230630",9.156,9.308,9.232,-0.053,0.8935,0.9679,"DNM3OS"
"7404","ENSG00000183878",8.014,8.129,8.071,0.037,0.8938,0.968,"UTY"
"1548","ENSG00000255974",6.602,6.739,6.67,-0.081,0.8939,0.968,"CYP2A6"
"101928137","ENSG00000258123",6.774,6.703,6.738,-0.019,0.8939,0.968,"LINC02444"
"388789","ENSG00000232388",8.641,8.566,8.603,-0.377,0.8939,0.968,"SMIM26"
"653319","ENSG00000196123",8.408,9.061,8.735,0.068,0.894,0.9681,"KIAA0895L"
"92737","ENSG00000187957",6.77,6.441,6.605,0.029,0.8942,0.9681,"DNER"
"316","ENSG00000138356",12.678,11.193,11.936,0.013,0.8943,0.9682,"AOX1"
"3265","ENSG00000174775",9.098,8.797,8.947,-0.017,0.8945,0.9682,"HRAS"
"728741","ENSG00000198156",6.615,6.712,6.663,-0.02,0.8945,0.9682,"NPIPB6"
"728489","ENSG00000213221",7.646,7.56,7.603,0.177,0.8944,0.9682,"DNLZ"
"100532737","ENSG00000254870",7.372,7.829,7.601,0.018,0.8948,0.9683,"ATP6V1G2-DDX39B"
"133","ENSG00000148926",14.374,13.704,14.039,-0.022,0.8947,0.9683,"ADM"
"641339","ENSG00000251192",7.729,7.857,7.793,0.052,0.8947,0.9683,"ZNF674"
"283446","ENSG00000174527",6.51,6.56,6.535,0.057,0.8949,0.9684,"MYO1H"
"201164","ENSG00000179598",7.19,7.259,7.225,0.015,0.8951,0.9686,"PLD6"
"84536","ENSG00000183250",7.181,7.137,7.159,-0.033,0.8956,0.9687,"LINC01547"
"115416","ENSG00000156928",8.915,8.649,8.782,-0.019,0.8957,0.9687,"MALSU1"
"5529","ENSG00000154001",10.294,10.153,10.223,-0.084,0.8956,0.9687,"PPP2R5E"
"4609","ENSG00000136997",10.062,9.372,9.717,0.013,0.8962,0.9689,"MYC"
"23266","ENSG00000117114",10.963,11.172,11.068,0.056,0.8961,0.9689,"ADGRL2"
"57448","ENSG00000115760",11.833,11.505,11.669,-0.019,0.8959,0.9689,"BIRC6"
"9854","ENSG00000172375",8.314,8.061,8.188,-0.037,0.8963,0.9689,"C2CD2L"
"163882","ENSG00000162852",9.759,9.622,9.691,0.036,0.8965,0.9689,"CNST"
"374354","ENSG00000196865",9.437,9.476,9.457,-0.072,0.896,0.9689,"NHLRC2"
"151516","ENSG00000244617",6.905,6.858,6.882,-0.081,0.8961,0.9689,"ASPRV1"
"100129075","ENSG00000186615",7.769,7.647,7.708,0.087,0.8969,0.9692,"KTN1-AS1"
"283948","ENSG00000257108",7.037,7.029,7.033,-0.083,0.8968,0.9692,"NHLRC4"
"23428","ENSG00000092068",11.158,10.512,10.835,-0.013,0.8975,0.9695,"SLC7A8"
"28978","ENSG00000096092",9.237,8.9,9.068,-0.021,0.8975,0.9695,"TMEM14A"
"93655","ENSG00000004866",9.057,9.517,9.287,-0.018,0.8975,0.9695,"ST7"
"40","ENSG00000108684",6.493,6.646,6.569,-0.022,0.8975,0.9695,"ASIC2"
"10535","ENSG00000104889",7.424,7.515,7.47,-0.039,0.8976,0.9695,"RNASEH2A"
"675","ENSG00000139618",7.22,7.809,7.514,-0.015,0.8978,0.9696,"BRCA2"
"619455","ENSG00000277215",6.412,6.527,6.469,-0.145,0.8977,0.9696,"SPANXA2-OT1"
"26277","ENSG00000092330",9.735,9.839,9.787,-0.035,0.8977,0.9696,"TINF2"
"374819","ENSG00000176809",8.352,8.547,8.45,-0.056,0.898,0.9697,"LRRC37A3"
"26115","ENSG00000170921",11.477,10.678,11.077,-0.024,0.8983,0.9698,"TANC2"
"80243","ENSG00000046889",6.947,7.143,7.045,-0.017,0.8986,0.9698,"PREX2"
"22982","ENSG00000151240",10.11,10.297,10.204,0.026,0.8984,0.9698,"DIP2C"
"22937","ENSG00000114650",10.863,10.587,10.725,-0.019,0.8985,0.9698,"SCAP"
"79143","ENSG00000125505",10.483,10.599,10.541,-0.053,0.8984,0.9698,"MBOAT7"
"64841","ENSG00000100522",10.01,9.738,9.874,-0.071,0.8985,0.9698,"GNPNAT1"
"8763","ENSG00000135535",12.71,12.838,12.774,-0.035,0.8986,0.9698,"CD164"
"284408","ENSG00000267254",6.98,7.006,6.993,-0.032,0.8984,0.9698,"ZNF790-AS1"
"10312","ENSG00000110719",10.286,9.896,10.091,-0.023,0.899,0.9699,"TCIRG1"
"6655","ENSG00000100485",10.271,9.798,10.035,-0.011,0.899,0.9699,"SOS2"
"254528","ENSG00000162039",6.365,6.265,6.315,-0.025,0.8989,0.9699,"MEIOB"
"6157","ENSG00000166441",13.563,13.651,13.607,0.08,0.8992,0.9699,"RPL27A"
"146849","ENSG00000161973",6.293,6.346,6.319,-0.018,0.8991,0.9699,"CCDC42"
"10920","ENSG00000198612",10.506,10.453,10.479,0.059,0.8991,0.9699,"COPS8"
"643376","ENSG00000233436",6.398,6.434,6.416,0.047,0.899,0.9699,"BTBD18"
"214","ENSG00000170017",12.864,12.133,12.499,-0.024,0.8999,0.97,"ALCAM"
"54910","ENSG00000168758",10,9.612,9.806,-0.017,0.8999,0.97,"SEMA4C"
"133396","ENSG00000164509",6.999,7.406,7.203,-0.047,0.9003,0.97,"IL31RA"
"374897","ENSG00000189001",8.467,8.742,8.605,-0.128,0.8993,0.97,"SBSN"
"162461","ENSG00000167105",6.685,6.883,6.784,-0.075,0.9002,0.97,"TMEM92"
"3685","ENSG00000138448",12.503,12.469,12.486,-0.028,0.9001,0.97,"ITGAV"
"10988","ENSG00000111142",10.782,10.902,10.842,-0.029,0.8996,0.97,"METAP2"
"7322","ENSG00000131508",10.428,10.214,10.321,0.027,0.8997,0.97,"UBE2D2"
"3817","ENSG00000167751",6.254,6.276,6.265,0.028,0.8997,0.97,"KLK2"
"102723481","ENSG00000259289",6.204,6.298,6.251,0.055,0.9004,0.97,"LINC02206"
"319085","ENSG00000258730",6.285,6.22,6.253,-0.016,0.8997,0.97,"ITPK1-AS1"
"5695","ENSG00000136930",10.777,10.855,10.816,0.086,0.8995,0.97,"PSMB7"
"646300","ENSG00000228252",6.215,6.316,6.266,-0.044,0.9,0.97,"COL6A4P2"
"163859","ENSG00000143751",8.506,8.587,8.546,0.043,0.9001,0.97,"SDE2"
"1641","ENSG00000077279",6.328,6.286,6.307,-0.06,0.9002,0.97,"DCX"
"7551","ENSG00000166526",8.859,9.329,9.094,0.024,0.9005,0.9701,"ZNF3"
"90627","ENSG00000133121",10.453,9.81,10.131,0.023,0.9008,0.9703,"STARD13"
"11004","ENSG00000142945",6.954,7.071,7.012,0.029,0.9008,0.9703,"KIF2C"
"51701","ENSG00000087095",8.36,8.362,8.361,0.076,0.9009,0.9703,"NLK"
"9201","ENSG00000133083",8.982,9.369,9.175,0.14,0.9011,0.9704,"DCLK1"
"23246","ENSG00000261236",8.965,8.714,8.839,0.017,0.9014,0.9707,"BOP1"
"55326","ENSG00000155189",8.715,8.326,8.521,-0.124,0.9018,0.9709,"AGPAT5"
"51560","ENSG00000154917",7.246,7.363,7.305,0.012,0.9018,0.9709,"RAB6B"
"64427","ENSG00000115282",8.961,9.061,9.011,0.021,0.9021,0.9709,"TTC31"
"129401","ENSG00000163002",7.628,7.601,7.614,-0.012,0.902,0.9709,"NUP35"
"9620","ENSG00000075275",6.476,6.676,6.576,0.076,0.9019,0.9709,"CELSR1"
"159963","ENSG00000148942",6.571,6.459,6.515,-0.087,0.902,0.9709,"SLC5A12"
"153684","ENSG00000215068",7.457,7.514,7.486,0.037,0.9018,0.9709,"AC025171.2"
"100131094","ENSG00000205790",6.528,6.472,6.5,-0.068,0.9019,0.9709,"DPP9-AS1"
"11014","ENSG00000136240",12.281,12.282,12.281,0.084,0.9022,0.971,"KDELR2"
"1745","ENSG00000144355",6.375,6.444,6.409,0.058,0.9022,0.971,"DLX1"
"6274","ENSG00000188015",7.264,7.58,7.422,-0.055,0.9026,0.9711,"S100A3"
"54780","ENSG00000107672",8.377,8.17,8.274,-0.025,0.9026,0.9711,"NSMCE4A"
"10686","ENSG00000113946",6.32,6.302,6.311,-0.025,0.9027,0.9711,"CLDN16"
"78991","ENSG00000145882",8.206,8.125,8.166,-0.026,0.9025,0.9711,"PCYOX1L"
"81615","ENSG00000152128",6.249,6.353,6.301,-0.098,0.9025,0.9711,"TMEM163"
"79777","ENSG00000181513",8.548,8.482,8.515,0.011,0.9033,0.9712,"ACBD4"
"9852","ENSG00000178567",9.506,9.878,9.692,-0.013,0.9033,0.9712,"EPM2AIP1"
"50512","ENSG00000114631",6.977,7.147,7.062,-0.027,0.9036,0.9712,"PODXL2"
"131450","ENSG00000163606",6.342,6.407,6.374,-0.09,0.9032,0.9712,"CD200R1"
"93663","ENSG00000146376",9.297,9.032,9.164,0.017,0.9037,0.9712,"ARHGAP18"
"26156","ENSG00000171490",11.148,11.168,11.158,0.033,0.9033,0.9712,"RSL1D1"
"57799","ENSG00000197562",8.39,8.347,8.369,0.07,0.9029,0.9712,"RAB40C"
"547","ENSG00000130294",6.331,6.359,6.345,0.086,0.9033,0.9712,"KIF1A"
"64598","ENSG00000106330",8.645,8.806,8.725,-0.037,0.9033,0.9712,"MOSPD3"
"29919","ENSG00000141452",9.219,8.72,8.97,-0.057,0.9038,0.9713,"RMC1"
"23181","ENSG00000160305",9.864,10.058,9.961,-0.049,0.904,0.9713,"DIP2A"
"2620","ENSG00000148935",6.605,6.66,6.632,0.038,0.904,0.9713,"GAS2"
"266743","ENSG00000254510",6.723,6.433,6.578,-0.034,0.9041,0.9714,"AP001107.5"
"83696","ENSG00000167632",9.328,9.242,9.285,-0.041,0.9042,0.9714,"TRAPPC9"
"8505","ENSG00000227345",9.299,9.31,9.305,-0.027,0.9045,0.9716,"PARG"
"26000","ENSG00000169221",10.078,10.081,10.08,0.075,0.9046,0.9716,"TBC1D10B"
"2570","ENSG00000111886",6.52,6.389,6.454,-0.035,0.9048,0.9717,"GABRR2"
"9364","ENSG00000157869",8.643,8.641,8.642,-0.046,0.9048,0.9717,"RAB28"
"100652988","ENSG00000233117",8.373,6.696,7.534,0.016,0.9057,0.9718,"LINC00702"
"953","ENSG00000138185",9.777,10.233,10.005,-0.031,0.9056,0.9718,"ENTPD1"
"57018","ENSG00000163660",11.062,10.645,10.853,0.023,0.9051,0.9718,"CCNL1"
"7314","ENSG00000170315",12.768,13.171,12.97,-0.025,0.9059,0.9718,"UBB"
"84914","ENSG00000198466",8.854,9.12,8.987,0.017,0.9054,0.9718,"ZNF587"
"10476","ENSG00000167863",10.856,10.597,10.726,-0.046,0.9059,0.9718,"ATP5PD"
"6726","ENSG00000143742",11.168,11.266,11.217,0.051,0.9055,0.9718,"SRP9"
"7170","ENSG00000143549",12.18,11.883,12.032,0.024,0.9055,0.9718,"TPM3"
"7126","ENSG00000109079",10.345,10.131,10.238,0.069,0.9056,0.9718,"TNFAIP1"
"105370973","ENSG00000258765",6.587,6.568,6.578,0.036,0.905,0.9718,"AC107958.2"
"159371","ENSG00000176273",8.314,8.34,8.327,-0.058,0.9052,0.9718,"SLC35G1"
"11144","ENSG00000100206",7.471,6.913,7.192,-0.044,0.9064,0.9719,"DMC1"
"10079","ENSG00000054793",11.775,11.596,11.686,0.014,0.9064,0.9719,"ATP9A"
"23241","ENSG00000179364",10.803,10.645,10.724,-0.013,0.9065,0.9719,"PACS2"
"6838","ENSG00000148296",9.554,9.446,9.5,-0.068,0.9063,0.9719,"SURF6"
